region,fecha,casos_nuevos,fallecidos,fallecidos_d,casos_nuevos_d
Ñuble,2020-07-18,45.6,2.8,1,98
Ñuble,2020-07-19,38.6,2.8,0,29
Ñuble,2020-07-20,38.2,0.4,1,28
Ñuble,2020-07-21,26,0.6,0,23
Ñuble,2020-07-22,25.6,1.2,0,13
Ñuble,2020-07-23,24.2,1.2,2,37
Ñuble,2020-07-24,21,1.2,3,27
Ñuble,2020-07-25,30.2,1.2,1,21
Ñuble,2020-07-26,25.4,0.8,0,7
Ñuble,2020-07-27,26,0.2,0,59
Ñuble,2020-07-28,26.8,0.2,0,13
Ñuble,2020-07-29,30.4,0.4,0,30
Ñuble,2020-07-30,24,0.4,1,25
Ñuble,2020-07-31,26.8,0.4,1,25
Ñuble,2020-08-01,24.8,0.6,0,27
Ñuble,2020-08-02,22.4,0.4,0,27
Ñuble,2020-08-03,23,0.2,1,20
Ñuble,2020-08-04,20.2,0.6,0,13
Ñuble,2020-08-05,24,1.2,0,28
Ñuble,2020-08-06,29.8,1.2,2,13
Ñuble,2020-08-07,33.6,1.2,3,46
Ñuble,2020-08-08,35.6,1.2,1,49
Ñuble,2020-08-09,37,0.8,0,32
Ñuble,2020-08-10,35,0.2,0,38
Ñuble,2020-08-11,31.4,0.2,0,20
Ñuble,2020-08-12,31.4,0.4,0,36
Ñuble,2020-08-13,25.4,0.8,1,31
Ñuble,2020-08-14,23.6,0.8,1,32
Ñuble,2020-08-15,23.8,0.8,2,8
Ñuble,2020-08-16,23.6,0.6,0,11
Ñuble,2020-08-17,23,0.4,0,37
Ñuble,2020-08-18,30.2,0.2,0,30
Ñuble,2020-08-19,36,0.4,0,29
Ñuble,2020-08-20,41.8,0.4,1,44
Ñuble,2020-08-21,43.4,0.4,1,40
Ñuble,2020-08-22,49.6,0.4,0,66
Ñuble,2020-08-23,48.6,0.2,0,38
Ñuble,2020-08-24,54.6,0,0,60
Ñuble,2020-08-25,52.2,0.2,0,39
Ñuble,2020-08-26,62.2,0.4,0,70
Ñuble,2020-08-27,68.6,1,1,54
Ñuble,2020-08-28,72.2,1,1,88
Ñuble,2020-08-29,74.2,1,3,92
Ñuble,2020-08-30,68.4,0.8,0,57
Ñuble,2020-08-31,56.4,0.6,0,80
Ñuble,2020-09-01,47.8,0.4,0,25
Ñuble,2020-09-02,54.2,0.6,0,28
Ñuble,2020-09-03,48.8,0.8,2,49
Ñuble,2020-09-04,62.4,1,1,89
Ñuble,2020-09-05,65,1.2,1,53
Ñuble,2020-09-06,62.2,0.8,1,93
Ñuble,2020-09-07,50.4,0.6,1,41
Ñuble,2020-09-08,48.4,0.8,0,35
Ñuble,2020-09-09,47.8,1.4,0,30
Ñuble,2020-09-10,56.8,1.2,2,43
Ñuble,2020-09-11,70.4,1.6,4,90
Ñuble,2020-09-12,79,2.2,0,86
Ñuble,2020-09-13,81.8,1.8,2,103
Ñuble,2020-09-14,69.2,1,3,73
Ñuble,2020-09-15,64.6,2.2,0,57
Ñuble,2020-09-16,56.4,2,0,27
Ñuble,2020-09-17,52.4,1.6,6,63
Ñuble,2020-09-18,56.4,1.8,1,62
Ñuble,2020-09-19,57.4,1.8,1,53
Ñuble,2020-09-20,50,0.6,1,77
Ñuble,2020-09-21,42,0.6,0,32
Ñuble,2020-09-22,39.8,1.4,0,26
Ñuble,2020-09-23,35.6,1.6,1,22
Ñuble,2020-09-24,44.8,2.2,5,42
Ñuble,2020-09-25,52.6,2.2,2,56
Ñuble,2020-09-26,56.4,2,3,78
Ñuble,2020-09-27,56.8,1,0,65
Ñuble,2020-09-28,49.6,0.6,0,41
Ñuble,2020-09-29,43.8,1.2,0,44
Ñuble,2020-09-30,43.6,1.2,0,20
Ñuble,2020-10-01,42.2,1.2,6,49
Ñuble,2020-10-02,40,1.8,0,64
Ñuble,2020-10-03,40.8,2,0,34
Ñuble,2020-10-04,35,0.8,3,33
Ñuble,2020-10-05,25.4,0.8,1,24
Ñuble,2020-10-06,28,1,0,20
Ñuble,2020-10-07,29.6,0.6,0,16
Ñuble,2020-10-08,30.4,0.8,1,47
Ñuble,2020-10-09,34.4,1,1,41
Ñuble,2020-10-10,37.4,1.6,2,28
Ñuble,2020-10-11,36.8,1.4,1,40
Ñuble,2020-10-12,33.6,1.2,3,31
Ñuble,2020-10-13,29.2,0.8,0,44
Ñuble,2020-10-14,25.6,1,0,25
Ñuble,2020-10-15,29,0.8,0,6
Ñuble,2020-10-16,26.2,1,2,22
Ñuble,2020-10-17,31,1,2,48
Ñuble,2020-10-18,33.4,1,1,30
Ñuble,2020-10-19,33.8,0.6,0,49
Ñuble,2020-10-20,31.8,0.2,0,18
Ñuble,2020-10-21,37,0.2,0,24
Ñuble,2020-10-22,34.4,0.6,0,38
Ñuble,2020-10-23,36.2,1,1,56
Ñuble,2020-10-24,38.4,1.2,2,36
Ñuble,2020-10-25,35.2,1.2,2,27
Ñuble,2020-10-26,28.8,1,1,35
Ñuble,2020-10-27,30.2,0.8,0,22
Ñuble,2020-10-28,35,0.6,0,24
Ñuble,2020-10-29,39,0.6,1,43
Ñuble,2020-10-30,45.6,1,1,51
Ñuble,2020-10-31,43.6,1.4,1,55
Ñuble,2020-11-01,45,1.2,2,55
Ñuble,2020-11-02,36.4,1,2,14
Ñuble,2020-11-03,29.6,1,0,50
Ñuble,2020-11-04,27.8,1.2,0,8
Ñuble,2020-11-05,32.8,1,1,21
Ñuble,2020-11-06,32.6,1.2,3,46
Ñuble,2020-11-07,40.2,1.4,1,39
Ñuble,2020-11-08,44,1.2,1,49
Ñuble,2020-11-09,38.2,0.6,1,46
Ñuble,2020-11-10,40.6,0.8,0,40
Ñuble,2020-11-11,40.8,0.6,0,17
Ñuble,2020-11-12,39.4,0.4,2,51
Ñuble,2020-11-13,39.2,0.6,0,50
Ñuble,2020-11-14,53.8,0.6,0,39
Ñuble,2020-11-15,49.8,0.2,1,39
Ñuble,2020-11-16,44.6,0.2,0,90
Ñuble,2020-11-17,46,0.6,0,31
Ñuble,2020-11-18,50.4,1,0,24
Ñuble,2020-11-19,42.6,1,2,46
Ñuble,2020-11-20,50,1.4,3,61
Ñuble,2020-11-21,54.4,1.8,0,51
Ñuble,2020-11-22,53.4,1.4,2,68
Ñuble,2020-11-23,47,0.8,2,46
Ñuble,2020-11-24,50,1.2,0,41
Ñuble,2020-11-25,45.4,1.2,0,29
Ñuble,2020-11-26,49.8,0.8,2,66
Ñuble,2020-11-27,54,1,2,45
Ñuble,2020-11-28,59,1.2,0,68
Ñuble,2020-11-29,54.2,0.8,1,62
Ñuble,2020-11-30,48.8,0.4,1,54
Ñuble,2020-12-01,48.6,1,0,42
Ñuble,2020-12-02,51.2,1.2,0,18
Ñuble,2020-12-03,50.4,1,3,67
Ñuble,2020-12-04,52.8,1,2,75
Ñuble,2020-12-05,58.6,1,0,50
Ñuble,2020-12-06,55,0.4,0,54
Ñuble,2020-12-07,45.8,0,0,47
Ñuble,2020-12-08,50.2,1,0,49
Ñuble,2020-12-09,51.8,1,0,29
Ñuble,2020-12-10,52.2,1.2,5,72
Ñuble,2020-12-11,54.6,1.8,0,62
Ñuble,2020-12-12,60.6,1.8,1,49
Ñuble,2020-12-13,53.2,0.8,3,61
Ñuble,2020-12-14,49.2,0.8,0,59
Ñuble,2020-12-15,53,0.8,0,35
Ñuble,2020-12-16,54,0.6,0,42
Ñuble,2020-12-17,54.4,0.8,1,68
Ñuble,2020-12-18,62.2,1.6,2,66
Ñuble,2020-12-19,64.6,2,1,61
Ñuble,2020-12-20,60,1.8,4,74
Ñuble,2020-12-21,54.8,1.4,2,54
Ñuble,2020-12-22,61,1.8,0,45
Ñuble,2020-12-23,64.2,1.8,0,40
Ñuble,2020-12-24,75.8,1.6,3,92
Ñuble,2020-12-25,81,1.8,4,90
Ñuble,2020-12-26,97.4,1.8,1,112
Ñuble,2020-12-27,91,1.2,1,71
Ñuble,2020-12-28,82,0.4,0,122
Ñuble,2020-12-29,77.6,0.8,0,60
Ñuble,2020-12-30,86,1.4,0,45
Ñuble,2020-12-31,73,1.6,3,90
Ñuble,2021-01-01,78.4,2,4,113
Ñuble,2021-01-02,84,2,1,57
Ñuble,2021-01-03,79.8,1.4,2,87
Ñuble,2021-01-04,66,0.6,0,73
Ñuble,2021-01-05,68.8,1.4,0,69
Ñuble,2021-01-06,74.4,1.2,0,44
Ñuble,2021-01-07,78.4,1.4,5,71
Ñuble,2021-01-08,89.4,1.4,1,115
Ñuble,2021-01-09,98.2,2,1,93
Ñuble,2021-01-10,104.2,1,0,124
Ñuble,2021-01-11,94.2,1,3,88
Ñuble,2021-01-12,90.2,1.2,0,101
Ñuble,2021-01-13,87.6,1.8,1,65
Ñuble,2021-01-14,91.8,1.8,2,73
Ñuble,2021-01-15,90.8,2,3,111
Ñuble,2021-01-16,103.4,2.4,3,109
Ñuble,2021-01-17,111.8,2,1,96
Ñuble,2021-01-18,106.4,1.4,3,128
Ñuble,2021-01-19,107,1,0,115
Ñuble,2021-01-20,116.4,1,0,84
Ñuble,2021-01-21,120.2,0.8,1,112
Ñuble,2021-01-22,123.6,2,1,143
Ñuble,2021-01-23,123.6,2.2,2,147
Ñuble,2021-01-24,123,2,6,132
Ñuble,2021-01-25,110.6,1.8,1,84
Ñuble,2021-01-26,104.4,1.8,0,109
Ñuble,2021-01-27,108.2,1.6,0,81
Ñuble,2021-01-28,115.8,1.6,2,116
Ñuble,2021-01-29,115.4,2,5,151
Ñuble,2021-01-30,124.4,3.2,1,122
Ñuble,2021-01-31,120,2.8,2,107
Ñuble,2021-02-01,105.2,1.8,6,126
Ñuble,2021-02-02,107.8,3.4,0,94
Ñuble,2021-02-03,105.6,3.4,0,77
Ñuble,2021-02-04,104.4,2.4,9,135
Ñuble,2021-02-05,107.2,2.8,2,96
Ñuble,2021-02-06,114,2.8,1,120
Ñuble,2021-02-07,112,1.2,2,108
Ñuble,2021-02-08,109.2,0.8,0,111
Ñuble,2021-02-09,110.6,2.4,1,125
Ñuble,2021-02-10,126,2.6,0,82
Ñuble,2021-02-11,138.2,2.8,9,127
Ñuble,2021-02-12,138.4,3,3,185
Ñuble,2021-02-13,151.2,3.2,1,172
Ñuble,2021-02-14,140.6,1.4,2,126
Ñuble,2021-02-15,117.4,0.8,1,146
Ñuble,2021-02-16,109.2,2,0,74
Ñuble,2021-02-17,103,2.4,0,69
Ñuble,2021-02-18,99.8,2.4,7,131
Ñuble,2021-02-19,105.8,2.6,4,95
Ñuble,2021-02-20,111.8,2.8,1,130
Ñuble,2021-02-21,97,1.4,1,104
Ñuble,2021-02-22,93.4,0.6,1,99
Ñuble,2021-02-23,88.8,0.8,0,57
Ñuble,2021-02-24,96,0.8,0,77
Ñuble,2021-02-25,95.6,1.2,2,107
Ñuble,2021-02-26,98.6,1.2,1,140
Ñuble,2021-02-27,113,1.4,3,97
Ñuble,2021-02-28,105.4,1,0,72
Ñuble,2021-03-01,86,0.8,1,149
Ñuble,2021-03-02,99.8,1.2,0,69
Ñuble,2021-03-03,110.8,2,0,43
Ñuble,2021-03-04,109.6,2,5,166
Ñuble,2021-03-05,121.2,3,4,127
Ñuble,2021-03-06,133.6,3.2,1,143
Ñuble,2021-03-07,123,2.2,5,127
Ñuble,2021-03-08,118,1.4,1,105
Ñuble,2021-03-09,110.4,2.4,0,113
Ñuble,2021-03-10,124.2,3.2,0,102
Ñuble,2021-03-11,136.6,4.2,6,105
Ñuble,2021-03-12,138,5,9,196
Ñuble,2021-03-13,143.2,6,6,167
Ñuble,2021-03-14,142.6,4.8,4,120
Ñuble,2021-03-15,125.8,3,5,128
Ñuble,2021-03-16,114,3.4,0,102
Ñuble,2021-03-17,133.6,3.4,0,112
Ñuble,2021-03-18,138.6,2.6,8,108
Ñuble,2021-03-19,164,3.2,4,218
Ñuble,2021-03-20,165.2,3.6,1,153
Ñuble,2021-03-21,177.6,2,3,229
Ñuble,2021-03-22,167,1.2,2,118
Ñuble,2021-03-23,171.4,1.6,0,170
Ñuble,2021-03-24,153.6,1.2,0,165
Ñuble,2021-03-25,161.8,1.4,3,175
Ñuble,2021-03-26,170,1.6,1,140
Ñuble,2021-03-27,176,3.2,3,159
Ñuble,2021-03-28,167.2,2.6,1,211
Ñuble,2021-03-29,181.6,2.4,8,195
Ñuble,2021-03-30,184.2,2.4,0,131
Ñuble,2021-03-31,178.8,2.6,0,212
Ñuble,2021-04-01,178.2,1.6,3,172
Ñuble,2021-04-02,177,2.4,2,184
Ñuble,2021-04-03,170.6,2.4,3,192
Ñuble,2021-04-04,158.2,1.8,4,125
Ñuble,2021-04-05,139.4,1.4,0,180
Ñuble,2021-04-06,132.6,2.2,0,110
Ñuble,2021-04-07,150,1.8,0,90
Ñuble,2021-04-08,160.8,2,7,158
Ñuble,2021-04-09,184.2,2.2,2,212
Ñuble,2021-04-10,200.2,2.8,1,234
Ñuble,2021-04-11,198,1.4,1,227
Ñuble,2021-04-12,180,1,3,170
Ñuble,2021-04-13,163.6,1.2,0,147
Ñuble,2021-04-14,157.8,2,0,122
Ñuble,2021-04-15,159.8,1.8,2,152
Ñuble,2021-04-16,166.4,2.2,5,198
Ñuble,2021-04-17,170.4,2.6,2,180
Ñuble,2021-04-18,165.2,2.2,2,180
Ñuble,2021-04-19,137.6,1.2,2,142
Ñuble,2021-04-20,132.4,1.4,0,126
Ñuble,2021-04-21,124.6,1.4,0,60
Ñuble,2021-04-22,130.4,1.2,3,154
Ñuble,2021-04-23,135.8,1.2,2,141
Ñuble,2021-04-24,156.6,1.6,1,171
Ñuble,2021-04-25,146.8,1,0,153
Ñuble,2021-04-26,136.4,0.6,2,164
Ñuble,2021-04-27,128,1,0,105
Ñuble,2021-04-28,128,1.6,0,89
Ñuble,2021-04-29,129.8,1.4,3,129
Ñuble,2021-04-30,134,1.4,3,153
Ñuble,2021-05-01,152.2,1.8,1,173
Ñuble,2021-05-02,141.2,1.2,0,126
Ñuble,2021-05-03,124.8,0.6,2,180
Ñuble,2021-05-04,127.8,1,0,74
Ñuble,2021-05-05,NA,NA,0,71
Ñuble,2021-05-06,NA,NA,3,188
Biobío,2020-03-03,NA,NA,NA,0
Biobío,2020-03-04,NA,NA,NA,0
Biobío,2020-03-05,0,NA,NA,0
Biobío,2020-03-06,0,NA,NA,0
Biobío,2020-03-07,0.2,NA,NA,0
Biobío,2020-03-08,0.2,NA,NA,0
Biobío,2020-03-09,0.2,NA,NA,1
Biobío,2020-03-10,0.2,NA,NA,0
Biobío,2020-03-11,0.6,NA,NA,0
Biobío,2020-03-12,0.4,NA,NA,0
Biobío,2020-03-13,0.4,NA,NA,2
Biobío,2020-03-14,0.6,NA,NA,0
Biobío,2020-03-15,0.6,NA,NA,0
Biobío,2020-03-16,0.8,NA,NA,1
Biobío,2020-03-17,2.2,NA,NA,0
Biobío,2020-03-18,3.2,NA,NA,3
Biobío,2020-03-19,5.2,NA,NA,7
Biobío,2020-03-20,6.2,NA,NA,5
Biobío,2020-03-21,7.8,NA,NA,11
Biobío,2020-03-22,11.8,NA,NA,5
Biobío,2020-03-23,15.2,NA,0,11
Biobío,2020-03-24,15.8,NA,0,27
Biobío,2020-03-25,20,0.4,1,22
Biobío,2020-03-26,21,0.4,0,14
Biobío,2020-03-27,22.4,0.4,1,26
Biobío,2020-03-28,21.2,0.2,0,16
Biobío,2020-03-29,21.4,0.2,0,34
Biobío,2020-03-30,21,0,0,16
Biobío,2020-03-31,24.8,0,0,15
Biobío,2020-04-01,23.4,0,0,24
Biobío,2020-04-02,29.2,0,0,35
Biobío,2020-04-03,29.8,0,0,27
Biobío,2020-04-04,28.6,0,0,45
Biobío,2020-04-05,27,0,0,18
Biobío,2020-04-06,27.4,0,0,18
Biobío,2020-04-07,22.6,0,0,27
Biobío,2020-04-08,21.8,0,0,29
Biobío,2020-04-09,21.4,0,0,21
Biobío,2020-04-10,18,0,0,14
Biobío,2020-04-11,14.6,0,0,16
Biobío,2020-04-12,13.6,0,0,10
Biobío,2020-04-13,13.6,0,0,12
Biobío,2020-04-14,13.8,0,0,16
Biobío,2020-04-15,15.6,0.2,0,14
Biobío,2020-04-16,18.8,0.2,0,17
Biobío,2020-04-17,17.6,0.2,1,19
Biobío,2020-04-18,16.8,0.2,0,28
Biobío,2020-04-19,15.4,0.4,0,10
Biobío,2020-04-20,16,0.4,0,10
Biobío,2020-04-21,13.8,0.4,1,10
Biobío,2020-04-22,13.4,0.4,1,22
Biobío,2020-04-23,14,0.4,0,17
Biobío,2020-04-24,13.4,0.4,0,8
Biobío,2020-04-25,9.6,0.2,0,13
Biobío,2020-04-26,6.8,0.4,1,7
Biobío,2020-04-27,7.2,0.4,0,3
Biobío,2020-04-28,6.2,0.4,1,3
Biobío,2020-04-29,5.2,0.2,0,10
Biobío,2020-04-30,9,0.2,0,8
Biobío,2020-05-01,10,0,0,2
Biobío,2020-05-02,8.6,0.2,0,22
Biobío,2020-05-03,9.4,0.2,0,8
Biobío,2020-05-04,12,0.2,1,3
Biobío,2020-05-05,12.6,0.2,0,12
Biobío,2020-05-06,16.6,0.2,0,15
Biobío,2020-05-07,24,0,0,25
Biobío,2020-05-08,25,0,0,28
Biobío,2020-05-09,28.6,0,0,40
Biobío,2020-05-10,25.6,0.2,0,17
Biobío,2020-05-11,26.6,0.2,0,33
Biobío,2020-05-12,22.6,0.2,1,10
Biobío,2020-05-13,27.4,0.2,0,33
Biobío,2020-05-14,28.4,0.2,0,20
Biobío,2020-05-15,31.4,0,0,41
Biobío,2020-05-16,33.8,0,0,38
Biobío,2020-05-17,35.4,0,0,25
Biobío,2020-05-18,37.6,0,0,45
Biobío,2020-05-19,37.8,0,0,28
Biobío,2020-05-20,42.4,0.2,0,52
Biobío,2020-05-21,42,0.2,0,39
Biobío,2020-05-22,48.4,0.2,1,48
Biobío,2020-05-23,46.8,0.2,0,43
Biobío,2020-05-24,47.8,0.2,0,60
Biobío,2020-05-25,50.8,0,0,44
Biobío,2020-05-26,64.6,0,0,44
Biobío,2020-05-27,72.8,0.2,0,63
Biobío,2020-05-28,86,0.2,0,112
Biobío,2020-05-29,95.4,0.2,1,101
Biobío,2020-05-30,101,0.2,0,110
Biobío,2020-05-31,81,0.2,0,91
Biobío,2020-06-01,87.4,0,0,91
Biobío,2020-06-02,82.6,0.4,0,12
Biobío,2020-06-03,80,0.4,0,133
Biobío,2020-06-04,84,0.4,2,86
Biobío,2020-06-05,102.6,0.4,0,78
Biobío,2020-06-06,87.2,0.4,0,111
Biobío,2020-06-07,78.6,0,0,105
Biobío,2020-06-08,93.4,0,0,56
Biobío,2020-06-09,96.8,0.2,0,43
Biobío,2020-06-10,101.6,0.6,0,152
Biobío,2020-06-11,123.6,1,1,128
Biobío,2020-06-12,141.4,1.4,2,129
Biobío,2020-06-13,122.8,1.6,2,166
Biobío,2020-06-14,108.2,1.4,2,132
Biobío,2020-06-15,116.6,2.2,1,59
Biobío,2020-06-16,117,2.4,0,55
Biobío,2020-06-17,134.2,2.6,6,171
Biobío,2020-06-18,173.8,2.6,3,168
Biobío,2020-06-19,213.4,3,3,218
Biobío,2020-06-20,228.6,2,1,257
Biobío,2020-06-21,229,1.4,2,253
Biobío,2020-06-22,212.6,1.8,1,247
Biobío,2020-06-23,208.8,2,0,170
Biobío,2020-06-24,209.4,2.2,5,136
Biobío,2020-06-25,196.2,2.2,2,238
Biobío,2020-06-26,214,3,3,256
Biobío,2020-06-27,226.2,2,1,181
Biobío,2020-06-28,199,1.6,4,259
Biobío,2020-06-29,177.4,1,0,197
Biobío,2020-06-30,162.4,2.4,0,102
Biobío,2020-07-01,146.6,1.8,0,148
Biobío,2020-07-02,133.4,2.2,8,106
Biobío,2020-07-03,151.8,2.8,1,180
Biobío,2020-07-04,153.2,2.8,2,131
Biobío,2020-07-05,152.4,1.2,3,194
Biobío,2020-07-06,137,1.2,0,155
Biobío,2020-07-07,143.6,1.2,0,102
Biobío,2020-07-08,139,0.8,1,103
Biobío,2020-07-09,136.8,1.6,2,164
Biobío,2020-07-10,149.2,1.8,1,171
Biobío,2020-07-11,154.6,1.6,4,144
Biobío,2020-07-12,140,1.6,1,164
Biobío,2020-07-13,128.2,2.4,0,130
Biobío,2020-07-14,137,2,2,91
Biobío,2020-07-15,135.4,4.4,5,112
Biobío,2020-07-16,139.4,4.4,2,188
Biobío,2020-07-17,149.4,4.2,13,156
Biobío,2020-07-18,156.6,3.8,0,150
Biobío,2020-07-19,140,3.6,1,141
Biobío,2020-07-20,132,1.4,3,148
Biobío,2020-07-21,136,1.6,1,105
Biobío,2020-07-22,144,1.4,2,116
Biobío,2020-07-23,151,1,1,170
Biobío,2020-07-24,166.4,1,0,181
Biobío,2020-07-25,172.2,0.8,1,183
Biobío,2020-07-26,166,0.8,1,182
Biobío,2020-07-27,158.4,1.6,1,145
Biobío,2020-07-28,152.4,2,1,139
Biobío,2020-07-29,151.4,2.8,4,143
Biobío,2020-07-30,157.2,2.8,3,153
Biobío,2020-07-31,165.8,2.6,5,177
Biobío,2020-08-01,166.2,2.6,1,174
Biobío,2020-08-02,159.8,2.2,0,182
Biobío,2020-08-03,154.8,1.6,4,145
Biobío,2020-08-04,155.8,2.2,1,121
Biobío,2020-08-05,164.8,2.4,2,152
Biobío,2020-08-06,170.8,2.2,4,179
Biobío,2020-08-07,188.8,2.8,1,227
Biobío,2020-08-08,184.4,2.6,3,175
Biobío,2020-08-09,179.2,2.4,4,211
Biobío,2020-08-10,151.2,2.6,1,130
Biobío,2020-08-11,160.6,3.4,3,153
Biobío,2020-08-12,158.4,3,2,87
Biobío,2020-08-13,164,3.2,7,222
Biobío,2020-08-14,175.2,2.8,2,200
Biobío,2020-08-15,197.2,3,2,158
Biobío,2020-08-16,175.8,1.8,1,209
Biobío,2020-08-17,163,2,3,197
Biobío,2020-08-18,181.2,2.4,1,115
Biobío,2020-08-19,188.6,2.6,3,136
Biobío,2020-08-20,192.8,2.4,4,249
Biobío,2020-08-21,226.2,3.8,2,246
Biobío,2020-08-22,251,4.8,2,218
Biobío,2020-08-23,230.8,4.4,8,282
Biobío,2020-08-24,209.6,4.2,8,260
Biobío,2020-08-25,233,5.4,2,148
Biobío,2020-08-26,227.2,4.2,1,140
Biobío,2020-08-27,247,3.2,8,335
Biobío,2020-08-28,262.4,3.2,2,253
Biobío,2020-08-29,286.4,4,3,359
Biobío,2020-08-30,250.4,2.8,2,225
Biobío,2020-08-31,230.4,2.8,5,260
Biobío,2020-09-01,208.8,3.6,2,155
Biobío,2020-09-02,223,4.6,2,153
Biobío,2020-09-03,217.8,4.2,7,251
Biobío,2020-09-04,245,3.8,7,296
Biobío,2020-09-05,256.8,5,3,234
Biobío,2020-09-06,237,3.8,0,291
Biobío,2020-09-07,210.8,2.4,8,212
Biobío,2020-09-08,213.2,3,1,152
Biobío,2020-09-09,200.8,4.6,0,165
Biobío,2020-09-10,206,3.6,6,246
Biobío,2020-09-11,224.4,4.2,8,229
Biobío,2020-09-12,229.2,4.8,3,238
Biobío,2020-09-13,215.2,4.2,4,244
Biobío,2020-09-14,197.4,2.6,3,189
Biobío,2020-09-15,202.6,4.2,3,176
Biobío,2020-09-16,200.8,4.2,0,140
Biobío,2020-09-17,204.8,4.2,11,264
Biobío,2020-09-18,200.2,4,4,235
Biobío,2020-09-19,194.2,4,3,209
Biobío,2020-09-20,170.6,2.2,2,153
Biobío,2020-09-21,156.4,1.4,0,110
Biobío,2020-09-22,169.2,4,2,146
Biobío,2020-09-23,192.2,4.2,0,164
Biobío,2020-09-24,223,5.8,16,273
Biobío,2020-09-25,235.6,6.8,3,268
Biobío,2020-09-26,240.8,7.6,8,264
Biobío,2020-09-27,212.8,4.4,7,209
Biobío,2020-09-28,185.8,3.8,4,190
Biobío,2020-09-29,175.8,4.2,0,133
Biobío,2020-09-30,170.8,3.6,0,133
Biobío,2020-10-01,169.2,3.8,10,214
Biobío,2020-10-02,184.2,4.6,4,184
Biobío,2020-10-03,187.8,6,5,182
Biobío,2020-10-04,171,4.2,4,208
Biobío,2020-10-05,153.6,3.4,7,151
Biobío,2020-10-06,150,4,1,130
Biobío,2020-10-07,143.6,4,0,97
Biobío,2020-10-08,158.6,3.8,8,164
Biobío,2020-10-09,176.6,4,4,176
Biobío,2020-10-10,195.2,4.8,6,226
Biobío,2020-10-11,199.2,3.8,2,220
Biobío,2020-10-12,192.6,3.4,4,190
Biobío,2020-10-13,182.6,2.2,3,184
Biobío,2020-10-14,199,4.4,2,143
Biobío,2020-10-15,207.8,4.4,0,176
Biobío,2020-10-16,221.8,5.8,13,302
Biobío,2020-10-17,224,6,4,234
Biobío,2020-10-18,215,6.2,10,254
Biobío,2020-10-19,183.4,3.6,3,154
Biobío,2020-10-20,174.6,5.4,1,131
Biobío,2020-10-21,173.2,4.8,0,144
Biobío,2020-10-22,188.2,4.8,13,190
Biobío,2020-10-23,201.8,5.8,7,247
Biobío,2020-10-24,215.4,7,3,229
Biobío,2020-10-25,208.8,4.8,6,199
Biobío,2020-10-26,183.4,3.4,6,212
Biobío,2020-10-27,179.8,6.2,2,157
Biobío,2020-10-28,180.8,6,0,120
Biobío,2020-10-29,182.8,5.6,17,211
Biobío,2020-10-30,190.6,6,5,204
Biobío,2020-10-31,206.6,7.4,4,222
Biobío,2020-11-01,193,4.2,4,196
Biobío,2020-11-02,177.6,3.2,7,200
Biobío,2020-11-03,183.8,4.4,1,143
Biobío,2020-11-04,195.6,4.2,0,127
Biobío,2020-11-05,207.6,3.4,10,253
Biobío,2020-11-06,227.6,4.4,3,255
Biobío,2020-11-07,241.4,5.2,3,260
Biobío,2020-11-08,216.2,4,6,243
Biobío,2020-11-09,198,3.4,4,196
Biobío,2020-11-10,216.4,5,4,127
Biobío,2020-11-11,224,4.8,0,164
Biobío,2020-11-12,239.8,4.4,11,352
Biobío,2020-11-13,261.8,4.4,5,281
Biobío,2020-11-14,281,5.6,2,275
Biobío,2020-11-15,242.8,4,4,237
Biobío,2020-11-16,220.6,3.2,6,260
Biobío,2020-11-17,225.4,4.2,3,161
Biobío,2020-11-18,228.4,4.8,1,170
Biobío,2020-11-19,233.2,4.2,7,299
Biobío,2020-11-20,249.2,4.2,7,252
Biobío,2020-11-21,269,4.2,3,284
Biobío,2020-11-22,239.2,3,3,241
Biobío,2020-11-23,233,1.6,1,269
Biobío,2020-11-24,239.2,4.2,1,150
Biobío,2020-11-25,257.2,3.6,0,221
Biobío,2020-11-26,258.2,4.6,16,315
Biobío,2020-11-27,278.6,4.6,0,331
Biobío,2020-11-28,285.4,5.8,6,274
Biobío,2020-11-29,272,3.2,1,252
Biobío,2020-11-30,244,3.2,6,255
Biobío,2020-12-01,267.2,4.6,3,248
Biobío,2020-12-02,280.6,5,0,191
Biobío,2020-12-03,289.4,5.2,13,390
Biobío,2020-12-04,313.8,5,3,319
Biobío,2020-12-05,349.4,5.6,7,299
Biobío,2020-12-06,315.8,3.6,2,370
Biobío,2020-12-07,301.6,3,3,369
Biobío,2020-12-08,323.2,5,3,222
Biobío,2020-12-09,305.6,4.6,0,248
Biobío,2020-12-10,316.8,6.2,17,407
Biobío,2020-12-11,352,7.2,0,282
Biobío,2020-12-12,382,8.8,11,425
Biobío,2020-12-13,349,6.4,8,398
Biobío,2020-12-14,345.4,6.4,8,398
Biobío,2020-12-15,342.2,5.6,5,242
Biobío,2020-12-16,357.6,5.4,0,264
Biobío,2020-12-17,362.2,5,7,409
Biobío,2020-12-18,394.8,5,7,475
Biobío,2020-12-19,426.2,6.8,6,421
Biobío,2020-12-20,395,6.2,5,405
Biobío,2020-12-21,355.8,4.8,9,421
Biobío,2020-12-22,360,7.4,4,253
Biobío,2020-12-23,364,8.2,0,279
Biobío,2020-12-24,364.2,8.2,19,442
Biobío,2020-12-25,370.8,8.2,9,425
